Month,Year,Region,Chlorophyll,DIN,DissAmmonia,DissNitrateNitrite,DissOrthophos,Secchi,Temperature
10,1995,North,1.53,0.29000000000000004,0.04000000000000001,0.25,0.04999999999999999,51.999999999999986,18.729999999999997
10,1996,North,1.74,0.33999999999999997,0.06,0.27999999999999997,0.07999999999999999,62,17.730000000000004
10,1997,North,1.2,0.31999999999999995,0.04000000000000001,0.27999999999999997,0.07000000000000002,67.00000000000001,18.66
10,1998,North,3.03,0.33999999999999997,0.06,0.27999999999999997,0.04000000000000001,36,17.060000000000002
10,1999,North,2.81,0.4,0.07000000000000002,0.33,0.07000000000000002,46.00000000000001,18.339999999999996
10,2000,North,1.83,0.42,0.08999999999999998,0.33,0.11,37.99999999999999,19.92
10,2001,North,2.08,0.5,0.04999999999999999,0.45,0.1,36,18.49
10,2002,North,1.61,0.45,0.06,0.39,0.07999999999999999,29.999999999999996,17.730000000000004
10,2003,North,2.27,0.41,0.06,0.35,0.06,90.00000000000001,19.019999999999996
10,2004,North,0.99,0.45999999999999996,0.07999999999999999,0.38,0.07999999999999999,60.000000000000014,17.519999999999996
10,2005,North,1.25,0.42000000000000004,0.07999999999999999,0.34,0.07000000000000002,56.00000000000001,17.379999999999995
10,2006,North,1.72,0.41,0.06,0.35,0.06,46.00000000000001,17.120000000000005
10,2007,North,0.94,0.45999999999999996,0.07999999999999999,0.38,0.06,88,16.889999999999997
10,2008,North,1.41,0.48,0.06,0.42,0.07999999999999999,92,19.69
10,2009,North,1.1,0.39,0.07000000000000002,0.32,0.07000000000000002,63.999999999999986,18.19
10,2010,North,1.67,0.31000000000000005,0.04000000000000001,0.27,0.04999999999999999,69.99999999999999,20.040000000000003
10,2011,North,4.08,0.27,0.06,0.21,0.04000000000000001,63.999999999999986,18.54
10,2012,North,6.410000000000001,0.21000000000000005,0.01,0.20000000000000004,0.04000000000000001,51.999999999999986,18.95
10,2013,North,1.51,0.39,0.07000000000000002,0.32,0.07999999999999999,60.000000000000014,18.120000000000005
10,2014,North,2.14,0.43,0.02999999999999999,0.4,0.1,104.00000000000004,21.359999999999996
10,2015,North,0.97,0.6113563709395725,0.02999999999999999,0.5813563709395725,0.11,76,20.089999999999996
10,2016,North,1.43,0.51,0.07999999999999999,0.43,0.1,76,17.4
10,2017,North,2.26,0.35,0.07999999999999999,0.27,0.07999999999999999,47.99999999999999,18.47
10,2018,North,1.33,0.42,0.08999999999999998,0.33,0.091,76,18.86
10,2019,North,2.16,0.32,0.11999999999999998,0.20000000000000004,0.1,60.000000000000014,18.6
10,2020,North,1.83,0.30200000000000005,0.04200000000000001,0.26,0.08399999999999999,132,20.040000000000003
11,1995,North,0.97,0.38,0.04999999999999999,0.33,0.04999999999999999,36,16.83
11,1996,North,1.02,0.35000000000000003,0.11999999999999998,0.23000000000000004,0.04999999999999999,56.00000000000001,13.73
11,1997,North,4.900000000000001,0.43,0.08999999999999998,0.34,0.07000000000000002,72,16.550000000000004
11,1998,North,2.9,0.4600000000000001,0.13000000000000003,0.33,0.04000000000000001,29.999999999999996,13.330000000000002
11,1999,North,1.28,0.48000000000000004,0.14,0.34,0.07000000000000002,49.999999999999986,16.070000000000004
11,2000,North,0.79,0.51,0.11999999999999998,0.39,0.07000000000000002,20,15.169999999999998
11,2001,North,1.59,0.6175931273332808,0.11999999999999998,0.4975931273332808,0.08999999999999998,47.99999999999999,16.070000000000004
11,2002,North,0.97,0.38,0.1,0.27999999999999997,0.04000000000000001,36,14.810000000000002
11,2003,North,1.03,0.56,0.14,0.42,0.07000000000000002,94,14.97
11,2004,North,0.8,0.6495735960670795,0.16,0.4895735960670795,0.07999999999999999,46.00000000000001,13.24
11,2005,North,0.61,0.5511028626736365,0.14,0.4111028626736365,0.07000000000000002,76,14.86
11,2006,North,0.85,0.5700000000000001,0.11,0.46,0.06,56.00000000000001,15.189999999999998
11,2007,North,1.67,0.65593516425416,0.1,0.55593516425416,0.07000000000000002,72,16.12
11,2008,North,1.13,0.6915795164979064,0.13000000000000003,0.5615795164979064,0.07999999999999999,49.999999999999986,15.589999999999998
11,2009,North,0.82,0.5899999999999999,0.11999999999999998,0.4699999999999999,0.07999999999999999,72,16.809999999999995
11,2010,North,1.09,0.53,0.1,0.43,0.06,88,15.36
11,2011,North,3.08,0.33999999999999997,0.08999999999999998,0.25,0.04000000000000001,63.999999999999986,14.010000000000002
11,2012,North,1.3,0.4600000000000001,0.13000000000000003,0.33,0.06,83.99999999999999,17.770000000000003
11,2013,North,1.15,0.5700000000000001,0.11,0.46,0.07999999999999999,76,15.200000000000005
11,2014,North,1.26,0.6074789943131222,0.07000000000000002,0.5374789943131222,0.08999999999999998,76,17.430000000000003
11,2015,North,0.91,0.6854747387475459,0.02999999999999999,0.6554747387475459,0.11,44.00000000000001,17.970000000000002
11,2016,North,1.48,0.5924286237910706,0.13000000000000003,0.4624286237910706,0.08999999999999998,96,17.509999999999998
11,2017,North,1.51,0.49,0.1,0.39,0.07000000000000002,72,15.68
11,2018,North,1.67,0.539,0.11,0.429,0.08900000000000001,116,14.94
11,2019,North,2,0.2976927982462286,0.11,0.1876927982462286,0.716,44.00000000000001,14.83
11,2020,North,1.48,0.3799999999999999,0.07999999999999999,0.29999999999999993,0.076,67.99999999999999,15.060000000000002
12,1995,North,0.76,0.4888614649958001,0.07999999999999999,0.40886146499580006,0.06,16,11.79
12,1996,North,1.14,0.3,0.06,0.24,0.02,36,10.39
12,1997,North,0.82,0.6351497953058285,0.19,0.44514979530582854,0.07000000000000002,32,10.880000000000004
12,1998,North,0.99,0.29000000000000004,0.06,0.23000000000000004,0.02999999999999999,46.00000000000001,9.640000000000002
12,1999,North,1.49,0.47,0.15,0.32,0.06,38.99999999999999,10.009999999999998
12,2000,North,0.9,0.6,0.19,0.41,0.07999999999999999,39.99999999999999,11.050000000000002
12,2001,North,1.19,0.618645506822267,0.17000000000000004,0.448645506822267,0.07000000000000002,17.999999999999996,10.45
12,2002,North,1.09,0.6599999999999999,0.17000000000000004,0.48999999999999994,0.07999999999999999,58.00000000000001,12.35
12,2003,North,0.99,0.6699999999999999,0.20000000000000004,0.4699999999999999,0.07000000000000002,39.99999999999999,10.890000000000002
12,2004,North,0.7,0.7218659068070504,0.21,0.5118659068070505,0.07000000000000002,36,10.589999999999998
12,2005,North,0.92,0.6333032611268257,0.25,0.38330326112682567,0.07000000000000002,54.00000000000001,10.39
12,2006,North,1,0.7026499803979813,0.16,0.5426499803979813,0.04999999999999999,63.999999999999986,11.15
12,2007,North,0.82,0.8950316133621737,0.21,0.6850316133621738,0.07000000000000002,60.000000000000014,10.29
12,2008,North,1.03,0.7843105350949339,0.15,0.6343105350949338,0.08999999999999998,67.99999999999999,13.199999999999998
12,2009,North,1.22,0.6799382485067366,0.14,0.5399382485067366,0.07000000000000002,44.00000000000001,9.85
12,2010,North,1.21,0.46,0.14,0.32,0.04000000000000001,60.000000000000014,12.06
12,2011,North,0.59,0.33000000000000007,0.16,0.17000000000000004,0.02999999999999999,63.999999999999986,9.55
12,2012,North,0.81,0.48,0.11,0.37,0.04999999999999999,21.999999999999996,12.990000000000002
12,2013,North,0.98,0.806867536078779,0.17999999999999997,0.6268675360787791,0.07999999999999999,47.99999999999999,9.15
12,2014,North,1.17,0.7823121331619477,0.17999999999999997,0.6023121331619478,0.06,16,12.33
12,2015,North,1.19,0.7731772706140173,0.11999999999999998,0.6531772706140173,0.07999999999999999,60.000000000000014,11.54
12,2016,North,1.19,0.5769000601951828,0.17999999999999997,0.3969000601951828,0.07999999999999999,63.999999999999986,10.98
12,2017,North,1.24,0.647060300050373,0.17000000000000004,0.47706030005037287,0.07999999999999999,47.99999999999999,11.810000000000002
12,2018,North,1,0.7216315003223612,0.19900000000000004,0.5226315003223612,0.082,74.00000000000001,11.749999999999998
12,2019,North,0.84,0.338,0.23000000000000004,0.10799999999999998,0.06500000000000002,72,11.189999999999998
12,2020,North,NA,NA,NA,NA,NA,NA,NA
1,1995,South,0.22000000000000003,0.9299999999999999,0.15,0.78,0.095,32,10.33
1,1996,South,0.355,1.05,0.55,0.5,0.05,48.00000000000001,9.899999999999999
1,1997,South,1.12,1.05,0.21000000000000002,0.8400000000000001,0.14,31,12.274999999999999
1,1998,South,0.61,0.52,0.00499999999999999,0.515,0.07000000000000002,65,8.330000000000002
1,1999,South,1.4,1.2850000000000001,0.135,1.15,0.04999999999999999,87,7.76
1,2000,South,1.405,0.435,0.125,0.31,0.045,140,9.235000000000003
1,2001,South,1.2650000000000001,0.48000000000000004,0.12000000000000002,0.36,0.04000000000000001,164.00000000000003,9.355
1,2002,South,0.7150000000000001,0.9299999999999999,0.125,0.8049999999999999,0.060000000000000005,48.56200084004682,10.834999999999997
1,2003,South,0.39,0.6599999999999999,0.09999999999999999,0.5599999999999999,0.05,33,9.725000000000001
1,2004,South,0.51,0.6299999999999999,0.08999999999999998,0.5399999999999999,0.04999999999999999,49.999999999999986,9.345
1,2005,South,0.77,1.0550000000000002,0.12,0.935,0.08,55,9.11
1,2006,South,0.6000000000000001,0.71,0.06,0.65,0.05499999999999999,76,10.415
1,2007,South,1.15,0.75,0.11499999999999999,0.635,0.04000000000000001,83,8.325
1,2008,South,1.08,1.1549999999999998,0.16500000000000004,0.99,0.04999999999999999,56,8.725
1,2009,South,1.23,0.855,0.15,0.7050000000000001,0.07999999999999999,130,8.5
1,2010,South,1.045,0.6400000000000001,0.11000000000000001,0.53,0.05,168.00000000000003,9.21
1,2011,South,0.495,0.63,0.06999999999999999,0.5599999999999999,0.060000000000000005,98,8.25
1,2012,South,2.885,0.51,0.095,0.41500000000000004,0.04000000000000001,176.00000000000006,8.76
1,2013,South,0.97,0.825,0.10500000000000001,0.72,0.06,68,7.1850000000000005
1,2014,South,2.005,0.71,0.14999999999999997,0.56,0.05499999999999999,191.99999999999994,8.95
1,2015,South,0.905,0.9,0.125,0.775,0.06,65,9.68
1,2016,South,1.875,0.81,0.15,0.66,0.03999999999999999,66,8.11
1,2017,South,1.115,0.445,0.09000000000000001,0.355,0.045,60.000000000000014,8.455
1,2018,South,1.095706316511085,0.595,0.12,0.475,0.05499999999999999,151.99999999999994,10.059999999999999
1,2019,South,1,0.8400000000000001,0.13999999999999999,0.7,0.066,98,9.595000000000002
1,2020,South,1.47,0.6864999999999999,0.1365,0.5499999999999999,0.05499999999999999,155.99999999999994,9.59
2,1995,South,0.38818746542845056,1.105,0.16999999999999998,0.935,0.12999999999999998,43.99999999999999,11.679999999999998
2,1996,South,0.4690193633061839,1.2449999999999999,0.16999999999999998,1.075,0.10999999999999999,43.99999999999999,12.365000000000002
2,1997,South,1.555,0.56,0.055000000000000014,0.505,0.06,38,11.364999999999998
2,1998,South,0.711793571815609,1.3399999999999999,0.13,1.21,0.08499999999999999,41.99999999999999,10.78
2,1999,South,1.2875315721037492,0.8432704151632491,0.12633667067604307,0.7169337444872059,0.04453183572961679,69.33889418221693,8.976263643072075
2,2000,South,0.765,0.5900000000000001,0.1,0.49,0.04999999999999999,56,11.37
2,2001,South,1.19,0.62,0.145,0.47500000000000003,0.045,92.99999999999997,8.465
2,2002,South,1.065,0.79,0.14500000000000002,0.645,0.065,64.99999999999999,8.885
2,2003,South,0.72,0.44499999999999995,0.07499999999999998,0.37,0.02999999999999999,50.999999999999986,10.905000000000001
2,2004,South,1.02,0.5549999999999999,0.09,0.46499999999999997,0.04000000000000001,29.999999999999996,11.71
2,2005,South,0.5700000000000001,0.775,0.09500000000000001,0.6799999999999999,0.065,97,12.07
2,2006,South,1.065,0.365,0.04499999999999999,0.32,0.02999999999999999,60.000000000000014,11.810000000000002
2,2007,South,2.6550000000000002,0.7050000000000001,0.11000000000000001,0.595,0.04000000000000001,127.99999999999996,10.094999999999999
2,2008,South,0.9299999999999999,1.175,0.10500000000000001,1.07,0.065,39.99999999999999,9.87
2,2009,South,0.9450000000000001,0.755,0.12000000000000002,0.635,0.06,145,10.075
2,2010,South,0.5900000000000001,0.82,0.09,0.73,0.05499999999999999,45.00000000000001,10.72
2,2011,South,1.92,0.525,0.07500000000000001,0.45,0.030000000000000006,62,10.420000000000002
2,2012,South,1.8399999999999999,0.6399999999999999,0.11,0.5299999999999999,0.05499999999999999,132,11.81
2,2013,South,1.54,0.69,0.105,0.585,0.05499999999999999,144,11.024999999999999
2,2014,South,1.2599999999999998,0.865,0.13500000000000004,0.73,0.065,195,10.974999999999998
2,2015,South,1.55,0.835,0.13999999999999999,0.6950000000000001,0.07000000000000002,60,13.329999999999998
2,2016,South,3.12,0.865,0.12000000000000002,0.745,0.045,31.999999999999993,10.645
2,2017,South,1.175,0.77,0.07500000000000001,0.695,0.07999999999999999,70,10.794999999999998
2,2018,South,1.6031386821237201,0.73,0.07499999999999998,0.655,0.07000000000000002,158,12.32
2,2019,South,0.9299999999999999,0.885,0.095,0.79,0.08450000000000002,85.99999999999997,9.514999999999997
2,2020,South,2.02,0.645,0.13,0.515,0.051000000000000004,66,10.780000000000001
3,1995,South,0.9600000000000001,0.9550000000000001,0.16500000000000004,0.79,0.13,44.00000000000001,12.64
3,1996,South,0.875,0.655,0.055000000000000014,0.6000000000000001,0.05499999999999999,72,13.275000000000002
3,1997,South,0.595,0.54,0.09,0.45,0.045,58.000000000000014,13.86
3,1998,South,1.1965831218510272,0.845,0.07499999999999998,0.77,0.10999999999999999,43.99999999999999,12.265
3,1999,South,1.5499999999999998,0.5149999999999999,0.06999999999999999,0.445,0.034999999999999996,73,11.21
3,2000,South,2.575,0.5050000000000001,0.11500000000000002,0.39,0.065,71,12.919999999999998
3,2001,South,1.21,0.695,0.10500000000000001,0.59,0.06,54,13.32
3,2002,South,1.365,0.575,0.11,0.46499999999999997,0.04000000000000001,53.000000000000014,13.275000000000002
3,2003,South,1.9899999999999998,0.32499999999999996,0.04499999999999999,0.28,0.02,157,14.18
3,2004,South,1.01,0.43999999999999995,0.06499999999999999,0.375,0.04000000000000001,73.00000000000001,15.709999999999999
3,2005,South,1.5150000000000001,0.7350000000000001,0.07999999999999999,0.655,0.06,125,16.514999999999993
3,2006,South,1.49,0.43000000000000005,0.04,0.39,0.02999999999999999,89.00000000000001,11.93
3,2007,South,1.3650000000000002,0.635,0.07499999999999998,0.56,0.04000000000000001,103.00000000000003,12.77
3,2008,South,1.565,0.585,0.065,0.52,0.03999999999999999,56.00000000000001,14.115000000000002
3,2009,South,1.08,0.495,0.054999999999999986,0.44,0.05499999999999999,92.00000000000003,14.319999999999999
3,2010,South,0.595,0.595,0.07999999999999999,0.515,0.05499999999999999,103.99999999999994,12.710000000000003
3,2011,South,1.0150000000000001,0.52,0.065,0.45499999999999996,0.045,96,13.18
3,2012,South,1.65,0.665,0.10500000000000001,0.56,0.04999999999999999,146,13.024999999999999
3,2013,South,2.415,0.43000000000000005,0.08000000000000002,0.35,0.04999999999999999,270.00000000000006,15.509999999999998
3,2014,South,1.065,0.99,0.145,0.845,0.07500000000000001,127.99999999999999,15.155000000000001
3,2015,South,3.54,0.595,0.09,0.505,0.065,90.00000000000003,15.970000000000002
3,2016,South,2.75,0.6699999999999999,0.08499999999999999,0.585,0.05499999999999999,108,15.775000000000002
3,2017,South,1.7650000000000001,0.6100000000000001,0.045,0.565,0.08499999999999999,82,12.304999999999998
3,2018,South,3.4599999999999995,0.6499999999999999,0.07499999999999998,0.575,0.05499999999999999,176,12.735000000000001
3,2019,South,0.955,0.7685000000000001,0.05,0.7185,0.078,72,11.715
3,2020,South,2.945,0.5394999999999999,0.06949999999999999,0.4699999999999999,0.046,118.00000000000006,13.274999999999999
4,1995,South,1.27,0.375,0.06,0.315,0.05499999999999999,54,14.294999999999998
4,1996,South,1.58,0.37,0.04500000000000001,0.32499999999999996,0.04000000000000001,91.50000000000001,17.259999999999998
4,1997,South,1.435,0.5,0.07499999999999998,0.42500000000000004,0.045,66,16.215000000000003
4,1998,South,3.0099999999999993,0.44999999999999996,0.06,0.39,0.05499999999999999,65.99999999999999,16.455
4,1999,South,1.8250000000000002,0.415,0.07999999999999999,0.33499999999999996,0.034999999999999996,56,11.809999999999999
4,2000,South,4.595,0.33999999999999997,0.04500000000000001,0.29499999999999993,0.04000000000000001,79,17.265000000000004
4,2001,South,3.4050000000000002,0.545,0.085,0.45999999999999996,0.06,49.7,14.75
4,2002,South,4.645,0.365,0.05499999999999999,0.30999999999999994,0.02999999999999999,87,17.189999999999998
4,2003,South,3.53,0.32,0.029999999999999995,0.29000000000000004,0.02,104.00000000000003,16.18
4,2004,South,3.4399999999999995,0.265,0.034999999999999996,0.22999999999999998,0.04000000000000001,75,17.565
4,2005,South,1.4849999999999999,0.52,0.065,0.45499999999999996,0.05,95.00000000000003,15.660000000000004
4,2006,South,5.49,0.265,0.04,0.22500000000000003,0.05499999999999999,74,15.495000000000001
4,2007,South,1.54,0.425,0.05,0.375,0.04000000000000001,122,17.41
4,2008,South,8.704999999999998,0.6,0.034999999999999996,0.565,0.04000000000000001,97,15.589999999999998
4,2009,South,1.78,0.43500000000000005,0.04500000000000001,0.39,0.06,114.99999999999997,15.585000000000003
4,2010,South,1.98,0.43000000000000005,0.060000000000000005,0.37,0.045,170,14.440000000000001
4,2011,South,1.9300000000000002,0.15,0.04000000000000001,0.10999999999999999,0.04000000000000001,142.00000000000006,14.459999999999999
4,2012,South,2.41,0.515,0.07,0.445,0.034999999999999996,101.99999999999997,15.570000000000002
4,2013,South,10.735000000000001,0.30000000000000004,0.029999999999999995,0.27,0.034999999999999996,112.00000000000006,16.495
4,2014,South,3.5950000000000006,0.7,0.08500000000000002,0.615,0.065,144.00000000000003,16.65
4,2015,South,20.305000000000003,0.26999999999999996,0.04000000000000001,0.22999999999999998,0.034999999999999996,95.99999999999997,17.195
4,2016,South,1.475,0.45999999999999996,0.08499999999999999,0.375,0.065,112.00000000000003,18.53
4,2017,South,1.745,0.31,0.05,0.26,0.08,96.00000000000003,15.149999999999999
4,2018,South,3.1050000000000004,0.4,0.06499999999999999,0.335,0.060000000000000005,111.99999999999997,15.81
4,2019,South,1.135,0.294,0.028999999999999995,0.26499999999999996,0.031999999999999994,138,15.379999999999999
4,2020,South,1.9234049041914267,0.36481671949674466,0.1017261005193812,0.26309061897736347,0.04779831680654069,112.69265812457697,15.974613209041335
5,1995,South,2.005,0.33999999999999997,0.05499999999999999,0.285,0.095,73.5,17.285
5,1996,South,1.8800000000000001,0.52,0.030000000000000006,0.49,0.055000000000000014,79,19.685000000000002
5,1997,South,2.0700000000000003,0.7749999999999999,0.05499999999999999,0.72,0.06,64,21.745
5,1998,South,1.16,0.5599999999999999,0.09999999999999999,0.45999999999999996,0.06,56.499999999999986,16.290000000000003
5,1999,South,3.4350000000000005,0.48,0.04499999999999999,0.435,0.034999999999999996,53.999999999999986,18.560000000000002
5,2000,South,2.4749999999999996,0.46499999999999997,0.05,0.415,0.04000000000000001,90,18.405
5,2001,South,6.14,0.575,0.04,0.5349999999999999,0.05,51,20.855
5,2002,South,3.3649999999999993,0.5,0.06999999999999999,0.43,0.045,76,16.75
5,2003,South,2.545,0.39,0.04,0.35,0.04000000000000001,81.00000000000001,16.53
5,2004,South,6.205,0.345,0.049999999999999996,0.295,0.045,56.99999999999999,20.415
5,2005,South,1.6800000000000002,0.46499999999999997,0.05,0.415,0.05,105,19.255000000000003
5,2006,South,1.305,0.20500000000000002,0.06,0.14500000000000002,0.055000000000000014,108.00000000000003,20.534999999999997
5,2007,South,1.275,0.54,0.055000000000000014,0.485,0.034999999999999996,99,19.235
5,2008,South,3.1450000000000005,0.51,0.04500000000000001,0.46499999999999997,0.045,72.99999999999999,19.009999999999998
5,2009,South,1.2349999999999999,0.33499999999999996,0.034999999999999996,0.3,0.04999999999999999,111.99999999999997,19.869999999999997
5,2010,South,4.965,0.429,0.018999999999999996,0.41000000000000003,0.045,138.00000000000006,17.990000000000002
5,2011,South,1.545,0.24000000000000005,0.04000000000000001,0.2,0.05,133.99999999999994,17.770000000000003
5,2012,South,3.375,0.325,0.05,0.275,0.04000000000000001,132,20.54
5,2013,South,1.63,0.355,0.12,0.235,0.065,100.00000000000003,21.934999999999995
5,2014,South,1.9500000000000002,0.52,0.05,0.47,0.07999999999999999,146,19.494999999999997
5,2015,South,2.605,0.39499999999999996,0.09,0.30499999999999994,0.08,66,20.424999999999997
5,2016,South,58.285000000000004,0.09200000000000003,0.006,0.08600000000000002,0.024999999999999994,66.99999999999999,20.140000000000004
5,2017,South,1.06,0.26,0.04999999999999999,0.21,0.09000000000000001,135.99999999999997,18.115
5,2018,South,1.87,0.35,0.04499999999999999,0.30499999999999994,0.07999999999999999,162.00000000000006,19.77
5,2019,South,1.25,0.2055,0.03749999999999999,0.16799999999999998,0.058499999999999996,147.99999999999994,19.275000000000006
5,2020,South,1.5989626872750682,0.30051259055773744,0.10086507844179007,0.1996475121159474,0.06540849905875662,129.74907639402755,19.67770451664551
6,1995,South,1.455,0.28500000000000003,0.05499999999999999,0.23,0.055000000000000014,62,19.23
6,1996,South,1.745,0.25,0.025000000000000005,0.22500000000000003,0.045,70,23.239999999999995
6,1997,South,0.72,0.5,0.07500000000000001,0.42499999999999993,0.07500000000000001,63.499999999999986,22.92
6,1998,South,1.26,0.405,0.07500000000000001,0.33,0.06,45,21.034999999999997
6,1999,South,2.14,0.445,0.08000000000000002,0.365,0.04000000000000001,50.5,19.764999999999997
6,2000,South,2.1,0.405,0.065,0.34,0.04999999999999999,75,20.754999999999995
6,2001,South,4.18,0.5700000000000001,0.06999999999999999,0.5,0.04999999999999999,56.500000000000014,22.36
6,2002,South,5.830000000000002,0.47,0.054999999999999986,0.415,0.05499999999999999,65,22.525
6,2003,South,1.8450000000000002,0.22499999999999998,0.030000000000000006,0.19499999999999998,0.05499999999999999,69,21.375
6,2004,South,2.08,0.455,0.05,0.405,0.06,56,21.44
6,2005,South,1.26,0.22500000000000003,0.05,0.175,0.060000000000000005,113.99999999999999,21.38
6,2006,South,1.295,0.28500000000000003,0.06,0.22500000000000003,0.06499999999999999,85,24.905
6,2007,South,1.465,0.635,0.06,0.575,0.06,90,20.380000000000003
6,2008,South,2.835,0.485,0.049999999999999996,0.435,0.05499999999999999,51.00000000000001,21.064999999999998
6,2009,South,1.9449999999999998,0.28500000000000003,0.034999999999999996,0.25,0.05499999999999999,118.00000000000003,21.6
6,2010,South,1.8900000000000001,0.19499999999999998,0.054999999999999986,0.13999999999999999,0.045,132,20.029999999999998
6,2011,South,0.81,0.22000000000000003,0.034999999999999996,0.18500000000000005,0.03999999999999999,178,17.65
6,2012,South,2,0.33,0.06499999999999999,0.265,0.045,151.99999999999994,20.72
6,2013,South,2.375,0.46499999999999997,0.059999999999999984,0.405,0.06,86,22.095
6,2014,South,3.975,0.307,0.012,0.295,0.07500000000000001,172.00000000000006,22.979999999999997
6,2015,South,2.245,0.455,0.05,0.405,0.07999999999999999,101.99999999999994,23.56
6,2016,South,2.39,0.27,0.07,0.2,0.05499999999999999,110.00000000000003,22.639999999999997
6,2017,South,1.08,0.19,0.04500000000000001,0.145,0.065,168,21.04
6,2018,South,2.5300000000000002,0.22999999999999998,0.034999999999999996,0.19499999999999998,0.07000000000000002,184.00000000000006,22.809999999999995
6,2019,South,0.8011664701409891,0.139,0.008999999999999996,0.13,0.060000000000000005,134,21.574999999999996
6,2020,South,1.6949999999999998,0.20400000000000001,0.028999999999999998,0.175,0.08199999999999999,143,22.86
7,1995,South,1.823909921380709,0.2059434974420752,0.08220725850592761,0.12373623893614762,0.04624846286495177,69.40684444637495,22.068028440089805
7,1996,South,2.68,0.15500000000000003,0.034999999999999996,0.12000000000000002,0.04000000000000001,88,23.835
7,1997,South,1.6115500193065553,0.273030811991051,0.06983023106494478,0.2032005809261062,0.052440607678290785,69.04770817984374,24.53400202894077
7,1998,South,2.3049999999999997,0.435,0.09,0.345,0.06499999999999999,42,25.08
7,1999,South,3.01,0.33,0.05499999999999999,0.275,0.045,59,23.820000000000007
7,2000,South,2.545,0.275,0.05499999999999999,0.22000000000000003,0.060000000000000005,72.5,22.935000000000002
7,2001,South,3.1950000000000003,0.435,0.06999999999999999,0.365,0.065,52.5,22.445
7,2002,South,2.4749999999999996,0.305,0.04499999999999999,0.26,0.05,78,24.06
7,2003,South,2.33,0.22000000000000003,0.04500000000000001,0.175,0.05,84,24.950000000000003
7,2004,South,1.9949999999999999,0.33,0.049999999999999996,0.28,0.06,80,23.765
7,2005,South,2.4,0.22000000000000003,0.05499999999999999,0.16500000000000004,0.045,128.99999999999994,24.200000000000003
7,2006,South,1.74,0.23500000000000001,0.04500000000000001,0.19,0.045,98,24.885000000000005
7,2007,South,2.52,0.295,0.05,0.245,0.045,77,22.830000000000005
7,2008,South,2.1,0.52,0.05499999999999999,0.46499999999999997,0.07500000000000001,64,24.205000000000005
7,2009,South,1.67,0.21500000000000002,0.049999999999999996,0.16500000000000004,0.05,124,22.77
7,2010,South,1.24,0.16499999999999998,0.04,0.125,0.05,113,23.795
7,2011,South,1.315,0.165,0.034999999999999996,0.13,0.05,154,24.15
7,2012,South,3.0700000000000003,0.175,0.049999999999999996,0.125,0.05,170,23.300000000000004
7,2013,South,3.955,0.2395,0.04949999999999999,0.19,0.05499999999999999,143.99999999999994,23.34
7,2014,South,3.51,0.1765,0.0315,0.145,0.09,158,24.644999999999996
7,2015,South,4.835,0.31999999999999995,0.060000000000000005,0.26,0.07500000000000001,100.00000000000003,24.130000000000003
7,2016,South,10.174999999999999,0.14450000000000002,0.02949999999999999,0.11500000000000002,0.04000000000000001,144.00000000000003,22.589999999999996
7,2017,South,11.7,0.18602114674776465,0.060000000000000005,0.12602114674776466,0.06999999999999998,107.99999999999997,24.73
7,2018,South,3.795,0.22,0.04,0.18,0.065,180,23.36
7,2019,South,1.105,0.18499999999999997,0.057499999999999996,0.1275,0.06100000000000001,143.99999999999997,23.159999999999997
7,2020,South,2.795,0.17,0.0485,0.1215,0.068,228.00000000000006,24.735
8,1995,South,4.42,0.2142030127373365,0.059203012737336455,0.15500000000000003,0.04000000000000001,75,23.699999999999996
8,1996,South,1.815,0.12,0.030000000000000006,0.09,0.05,114,23.775
8,1997,South,2.415,0.175,0.049999999999999996,0.125,0.05499999999999999,74,23.715000000000003
8,1998,South,2.78,0.245,0.049999999999999996,0.195,0.045,71,24.665
8,1999,South,1.7663361473480577,0.15999999999999998,0.034999999999999996,0.125,0.095,62.99999999999999,21.435000000000002
8,2000,South,2.9450000000000003,0.18100000000000005,0.03600000000000001,0.14500000000000002,0.05499999999999999,88.99999999999997,24.559999999999995
8,2001,South,3.2350000000000003,0.26,0.065,0.19499999999999998,0.06,69,23.435
8,2002,South,2.35,0.235,0.06499999999999999,0.16999999999999998,0.05499999999999999,94.99999999999997,23.310000000000002
8,2003,South,1.95,0.195,0.049999999999999996,0.14500000000000002,0.04999999999999999,95,22.515
8,2004,South,2.02,0.20999999999999996,0.05499999999999999,0.155,0.04999999999999999,103.99999999999997,24.029999999999998
8,2005,South,3.2699999999999996,0.203,0.027999999999999994,0.17500000000000002,0.045,113,24.775
8,2006,South,2.265,0.185,0.04500000000000001,0.13999999999999999,0.04000000000000001,89.00000000000001,22.7
8,2007,South,2.975,0.22000000000000003,0.05,0.17000000000000004,0.045,120.00000000000006,23.115000000000002
8,2008,South,3.1100000000000003,0.315,0.04,0.275,0.07000000000000002,82.00000000000001,23.454999999999995
8,2009,South,1.3399999999999999,0.14500000000000002,0.034999999999999996,0.11000000000000001,0.04000000000000001,143,23.304999999999993
8,2010,South,1.58,0.12000000000000001,0.029999999999999995,0.09000000000000001,0.034999999999999996,159.99999999999997,22.1
8,2011,South,1.46,0.15500000000000003,0.04,0.11500000000000002,0.03999999999999999,160.00000000000006,23.975
8,2012,South,3.9050000000000002,0.09949999999999999,0.034499999999999996,0.065,0.045,190.00000000000006,22.489999999999995
