"Year","Region","STN_fish_catch_per_tow_AmericanShad","STN_fish_catch_per_tow_PacificHerring","STN_fish_catch_per_tow_ThreadfinShad","STN_fish_catch_per_tow_NorthernAnchovy","STN_fish_catch_per_tow_DeltaSmelt","STN_fish_catch_per_tow_StripedBass_age0","STN_fish_catch_per_tow_LongfinSmelt","STN_fish_biomass_Estuarine_pelagic_forage_fishes","STN_fish_catch_per_tow_Marine_pelagic_forage_fishes","STN_fish_biomass_AmericanShad","STN_fish_biomass_PacificHerring","STN_fish_biomass_ThreadfinShad","STN_fish_biomass_NorthernAnchovy","STN_fish_biomass_DeltaSmelt","STN_fish_biomass_StripedBass_age0","STN_fish_biomass_LongfinSmelt","STN_fish_biomass_Marine_pelagic_forage_fishes"
2006,"North",NA,NA,NA,NA,NA,NA,NA,1390.9888416732,NA,1.55403697212232,0,29.885184781716,0,24.1368476797107,206.422024158712,0.598313120040208,1.90430709075262
2006,"South",NA,NA,NA,NA,NA,NA,NA,1390.9888416732,NA,0,0,0,0,0,1.43970638269644,0,1.90430709075262
2006,"West",NA,NA,NA,NA,NA,NA,NA,1390.9888416732,NA,155.817862626549,0,378.160102838203,1.90430709075262,92.7003700892003,355.801317979427,144.473075044822,1.90430709075262
2007,"North",NA,NA,NA,NA,NA,NA,NA,478.147123481758,NA,0,0,5.10199845522726,0,157.714997399762,34.6781939014298,0,62.7552703406169
2007,"South",NA,NA,NA,NA,NA,NA,NA,478.147123481758,NA,4.5989368189678,0,5.81037523326179,0,0,15.0970464444887,0,62.7552703406169
2007,"West",NA,NA,NA,NA,NA,NA,NA,478.147123481758,NA,0,0,0,62.7552703406169,128.930200969312,122.004034231311,4.21134002799757,62.7552703406169
2008,"North",NA,NA,NA,NA,NA,NA,NA,1340.34071591847,NA,14.8415210817766,0,0,0,210.509344574421,186.232111438072,68.2027054440349,1086.72306952281
2008,"South",NA,NA,NA,NA,NA,NA,NA,1340.34071591847,NA,0,0,5.2838579392554,0,8.92924866020946,120.355320791834,17.9941828576011,1086.72306952281
2008,"West",NA,NA,NA,NA,NA,NA,NA,1340.34071591847,NA,0,597.740784633941,17.9052556803876,488.98228488887,118.126165509772,340.846332495792,231.114669445313,1086.72306952281
2009,"North",NA,NA,NA,NA,NA,NA,NA,1348.76786156476,NA,1.40834600598585,0,30.7721949774341,0,138.194683668876,472.195487814116,34.0460293009353,271.829342600936
2009,"South",NA,NA,NA,NA,NA,NA,NA,1348.76786156476,NA,0,0,0.499532575036603,0,5.99263451306166,54.0258324986859,2.18021144500753,271.829342600936
2009,"West",NA,NA,NA,NA,NA,NA,NA,1348.76786156476,NA,34.1532663147355,22.4732904779081,0.701666356103778,249.356052123028,111.408390537214,282.890361376844,180.299224180721,271.829342600936
2010,"North",NA,NA,NA,NA,NA,NA,NA,1605.7838824879,NA,0.26216332407648,1.3762207306321,0,0,73.3988484894716,288.302900721107,0,316.455263054305
2010,"South",NA,NA,NA,NA,NA,NA,NA,1605.7838824879,NA,0,0,0,0,0.64623419289425,261.44756255789,0,316.455263054305
2010,"West",NA,NA,NA,NA,NA,NA,NA,1605.7838824879,NA,30.897335633652,61.7589435251248,18.2126420439994,253.320098798548,450.941341118472,446.10887009638,35.5659843099587,316.455263054305
2011,"North",NA,NA,NA,NA,NA,NA,NA,2409.7020488439,NA,59.1128102410286,0,80.3448011096795,0,19.911287369045,642.295787928883,0,49.7809604799444
2011,"South",NA,NA,NA,NA,NA,NA,NA,2409.7020488439,NA,0.990485103110929,0,0,0,0,63.0567240550414,0,49.7809604799444
2011,"West",NA,NA,NA,NA,NA,NA,NA,2409.7020488439,NA,536.38662013146,1.43343864944553,0.194733037726133,48.3475218304988,361.748663514063,556.815269968488,88.8448663853753,49.7809604799444
2012,"North",NA,NA,NA,NA,NA,NA,NA,1429.99335929694,NA,2.50230237357648,0,0.361284686775932,0,81.7292518038692,505.920922145809,4.20092145880546,272.464032743663
2012,"South",NA,NA,NA,NA,NA,NA,NA,1429.99335929694,NA,0,0,0,0,5.98607951469441,64.3364239283135,0,272.464032743663
2012,"West",NA,NA,NA,NA,NA,NA,NA,1429.99335929694,NA,20.681861713253,30.2517238274254,0.191487487097365,242.212308916237,119.437754554006,554.60730232942,70.0377673013213,272.464032743663
2013,"North",NA,NA,NA,NA,NA,NA,NA,1835.20041064427,NA,2.19630559095117,0,10.7837403575302,0,41.1159941824497,367.152221229996,193.360251668741,315.670103872218
2013,"South",NA,NA,NA,NA,NA,NA,NA,1835.20041064427,NA,1.15096286596898,0,16.3663503303891,0,19.1395924455081,143.671273687431,11.6735400955821,315.670103872218
2013,"West",NA,NA,NA,NA,NA,NA,NA,1835.20041064427,NA,39.6261958376962,45.3831638336619,1.15765624227987,270.286940038556,246.636629795404,467.397409057632,273.77228725671,315.670103872218
2014,"North",NA,NA,NA,NA,NA,NA,NA,835.849396688877,NA,1.12347992241347,8.34103084644363,8.10564306463854,0,236.027857816411,104.999805743931,20.0849490717681,548.254689981672
2014,"South",NA,NA,NA,NA,NA,NA,NA,835.849396688877,NA,0,0,1.52462333277811,4.93489699941189,0,50.633530368681,0,548.254689981672
2014,"West",NA,NA,NA,NA,NA,NA,NA,835.849396688877,NA,41.6315406103111,8.26907858280282,0,526.709683553013,36.6299245772484,288.054562460273,47.0334797204245,548.254689981672
2015,"North",NA,NA,NA,NA,NA,NA,NA,836.756909755933,NA,0.572075769492509,0,8.7118289731276,0,2.32096625013378,103.416878061211,0,791.17652207765
2015,"South",NA,NA,NA,NA,NA,NA,NA,836.756909755933,NA,0,0,9.0517007365833,0,0,150.547662553681,0,791.17652207765
2015,"West",NA,NA,NA,NA,NA,NA,NA,836.756909755933,NA,0,26.2751324855686,0.483285869132006,764.901389592082,7.65633925242592,520.088625130958,33.9075471591876,791.17652207765
2016,"North",NA,NA,NA,NA,NA,NA,NA,1068.83622488443,NA,0,0,6.68019175369518,0,0,265.332511421669,0,375.286229998011
2016,"South",NA,NA,NA,NA,NA,NA,NA,1068.83622488443,NA,0,0,30.5285179103437,0,0,63.7310285579,0,375.286229998011
2016,"West",NA,NA,NA,NA,NA,NA,NA,1068.83622488443,NA,31.3459735610511,25.2913231601028,62.4901252595964,349.994906837909,7.32154680339894,594.476159260953,6.93017035582513,375.286229998011
2017,"North",NA,NA,NA,NA,NA,NA,NA,3627.84330116919,NA,290.411420991164,0,461.974395684386,0,1.73197600833038,483.68700162629,0,42.120817412759
2017,"South",NA,NA,NA,NA,NA,NA,NA,3627.84330116919,NA,0.875088780418393,0,51.8858028732053,0,0,71.71288190747,0,42.120817412759
2017,"West",NA,NA,NA,NA,NA,NA,NA,3627.84330116919,NA,665.436855382773,1.99428766411148,765.386191591043,40.1265297486475,103.245323205789,727.448168270679,4.0481948476422,42.120817412759
2018,"North",NA,NA,NA,NA,NA,NA,NA,944.927257971342,NA,47.8524135647449,0,35.7560689752735,0,0,42.2253347660813,0,57.6065767851213
2018,"South",NA,NA,NA,NA,NA,NA,NA,944.927257971342,NA,0,0,10.045592144672,0,0,3.55168489255401,0,57.6065767851213
2018,"West",NA,NA,NA,NA,NA,NA,NA,944.927257971342,NA,182.290275195055,0.184513510011316,57.3220154751329,57.42206327511,5.49253822077987,480.024138991343,80.3671957457055,57.6065767851213
2019,"North",NA,NA,NA,NA,NA,NA,NA,1712.72771795618,NA,26.7775921886771,0,33.1541525022146,0,0,296.24110181638,0,91.4325539848372
2019,"South",NA,NA,NA,NA,NA,NA,NA,1712.72771795618,NA,1.23083262337704,0,16.427495399442,0,0,12.2210071870691,0,91.4325539848372
2019,"West",NA,NA,NA,NA,NA,NA,NA,1712.72771795618,NA,530.879410703303,0,98.3266164142125,91.4325539848372,0,530.524575748442,166.944933373057,91.4325539848372
2020,"North",NA,NA,NA,NA,NA,NA,NA,1135.16247574335,NA,332.182844412438,0,138.75028871902,0,0,156.614281137171,0,152.175325136299
2020,"South",NA,NA,NA,NA,NA,NA,NA,1135.16247574335,NA,0,0,2.56788560756755,1.67593265059022,0,37.0730830148457,0,152.175325136299
2020,"West",NA,NA,NA,NA,NA,NA,NA,1135.16247574335,NA,145.566176078371,0.779049317964159,0,149.720343167745,0,287.941141529631,34.4667752443069,152.175325136299
2021,"North",NA,NA,NA,NA,NA,NA,NA,404.42443068261,NA,17.3058263067427,8.61177537319341,7.22064478525106,1.29477746078144,0,58.7238946041667,85.0578502926995,637.526306834237
2021,"South",NA,NA,NA,NA,NA,NA,NA,404.42443068261,NA,0,0,3.57913583762941,0.375894032361017,0,24.7109793520324,0,637.526306834237
2021,"West",NA,NA,NA,NA,NA,NA,NA,404.42443068261,NA,0,1.40409002929165,3.54257461690748,625.839769938609,0,171.531636831085,32.7518880560965,637.526306834237
